1111,3333,6666,jday,mon,day,yr,precip,snofall,snomlt,et,pet,wateryld,perc,lai,tmx,tmn,tmpav,solarad,phubas,swatFlow,URMD,URLD,UCOM,UTRN,UIDU,AGRC,ORCD,PAST,AGRL,FRSD,FRSE,FRST,RNGE,RNGB,BARR,WETN,WATR,ARha,CMdy,CMeu,FLca,FLeu,GLca,GLdy,GLeu,GLhu,GLmo,HSdy,HSeu,LPca,LPdy,LPha,LVgl,LVha,PZha,PZpi,RGca,slopeBand1,slopeBand2,slopeBand3,water,eBand1,eBand2,eBand3,eBand4,eBand5,eBand6,eBand7,eBand8,eBand9,eBand10,eBand11
0,0,0,11,1,11,2001,.00,.00,.00,.268,.959,4.46,.127,.629E-01,3.94,-1.66,1.14,4.21,.101E-01,4.495609756097561,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,12,1,12,2001,.00,.00,.00,.112,.400,4.00,.113,.629E-01,5.02,-.578,2.22,4.15,.109E-01,4.0493543758967006,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,13,1,13,2001,.00,.00,.00,.725E-01,.257,3.57,.101,.629E-01,3.73,-1.87,.933,4.55,.112E-01,3.6196269727403156,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,14,1,14,2001,.111,.916E-01,.916E-01,.941E-01,.284,3.18,.897E-01,.629E-01,2.74,-2.86,-.602E-01,4.71,.112E-01,3.222955523672884,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,15,1,15,2001,.00,.00,.00,.443E-01,.156,2.82,.802E-01,.629E-01,1.70,-3.90,-1.10,4.64,.112E-01,2.875868005738881,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,16,1,16,2001,.00,.00,.00,.989E-01,.346,2.49,.718E-01,.629E-01,.245,-5.35,-2.55,4.37,.112E-01,2.5453084648493545,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,17,1,17,2001,.00,.00,.00,.918E-01,.320,2.21,.644E-01,.629E-01,.618,-4.98,-2.18,2.07,.112E-01,2.2643328550932567,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,18,1,18,2001,.00,.00,.00,.176E-01,.612E-01,1.95,.579E-01,.629E-01,.734,-4.87,-2.07,1.07,.112E-01,1.9998852223816357,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,19,1,19,2001,.00,.00,.00,.294E-01,.102,1.72,.521E-01,.629E-01,.790,-4.81,-2.01,4.93,.112E-01,1.768493543758967,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,20,1,20,2001,.790,.769,.00,.503E-01,.135,1.52,.471E-01,.629E-01,1.28,-4.32,-1.52,4.89,.112E-01,1.5800746054519368,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,21,1,21,2001,5.69,5.67,3.94,.941E-01,.162,1.41,.462E-01,.629E-01,2.77,-2.83,-.252E-01,1.03,.112E-01,1.538754662840746,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,22,1,22,2001,10.4,.00,2.49,.532E-01,.132,1.61,.560E-01,.629E-01,6.19,.587,3.39,.285,.124E-01,1.8015494978479196,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,23,1,23,2001,25.0,.00,.00,.124,.376,4.06,.169,.629E-01,7.96,2.36,5.16,.614,.141E-01,4.462553802008609,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,24,1,24,2001,3.10,.00,.00,.253,.819,4.35,.164,.629E-01,6.65,1.05,3.85,5.38,.153E-01,4.446025824964132,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,25,1,25,2001,24.4,.00,.00,.235,.752,6.21,.230,.629E-01,5.22,-.378,2.42,4.80,.161E-01,6.594662840746055,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,26,1,26,2001,7.14,.00,.00,.147,.449,6.41,.227,.629E-01,4.49,-1.11,1.69,4.86,.167E-01,6.578134863701578,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,27,1,27,2001,.00,.00,.00,.151,.513,6.12,.200,.629E-01,4.27,-1.33,1.47,5.18,.172E-01,6.1814634146341465,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,28,1,28,2001,.125,.105,.930E-01,.532E-01,.131,5.73,.176,.629E-01,2.21,-3.39,-.590,4.04,.172E-01,5.801319942611191,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,29,1,29,2001,8.95,7.43,6.79,.273E-01,.796E-01,5.92,.184,.629E-01,3.86,-1.74,1.06,5.98,.175E-01,6.115351506456241,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,30,1,30,2001,2.91,.00,.652,.155E-01,.172E-01,5.71,.175,.629E-01,6.06,.458,3.26,.588,.186E-01,5.817847919655667,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,31,1,31,2001,.179E-01,.00,.00,.114E-01,.201E-01,5.25,.155,.629E-01,6.03,.435,3.23,.966,.197E-01,5.322008608321378,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,32,2,1,2001,10.5,8.71,6.44,.388E-01,.643E-01,5.43,.166,.629E-01,3.86,-2.14,.857,.981,.200E-01,5.652568149210904,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,33,2,2,2001,20.9,.00,2.26,.636E-01,.162,6.85,.227,.629E-01,6.57,.574,3.57,2.81,.212E-01,7.222725968436155,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,34,2,3,2001,20.3,.00,.00,.992E-01,.278,8.01,.271,.629E-01,6.99,.987,3.99,1.22,.225E-01,8.379684361549497,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,35,2,4,2001,17.0,.00,.00,.238E-01,.350E-01,8.84,.297,.629E-01,5.71,-.292,2.71,.683,.234E-01,9.173027259684362,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,36,2,5,2001,11.5,.00,.00,.544E-01,.130,9.22,.302,.629E-01,6.76,.757,3.76,.777,.246E-01,9.487058823529411,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,37,2,6,2001,30.5,.00,.00,.361,1.13,11.8,.368,.629E-01,9.32,3.32,6.32,5.68,.267E-01,12.313342898134863,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,38,2,7,2001,3.29,.00,.00,.159,.470,10.5,.334,.629E-01,7.98,1.98,4.98,2.28,.284E-01,10.693601147776183,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,39,2,8,2001,.00,.00,.00,.254,.820,9.82,.294,.629E-01,2.76,-3.24,-.244,6.60,.284E-01,9.949842180774748,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,40,2,9,2001,2.48,2.46,1.24,.181,.377,9.09,.262,.629E-01,2.29,-3.71,-.706,4.67,.284E-01,9.255667144906743,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,41,2,10,2001,68.8,.00,1.21,.145,.417,24.2,.435,.629E-01,7.60,1.60,4.60,.704,.299E-01,25.28780487804878,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,42,2,11,2001,78.5,.00,.00,.659E-01,.164,46.6,.547,.629E-01,10.3,4.30,7.30,.244,.323E-01,47.765853658536585,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,43,2,12,2001,.193,.00,.00,.894E-01,.246,15.3,.479,.629E-01,7.15,1.15,4.15,4.12,.337E-01,15.503242467718795,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,44,2,13,2001,.00,.00,.00,.155,.492,14.3,.420,.629E-01,3.69,-2.31,.688,8.64,.339E-01,14.52809182209469,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,45,2,14,2001,.00,.00,.00,.361,1.14,13.2,.369,.629E-01,3.50,-2.50,.505,8.74,.341E-01,13.387661406025824,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,46,2,15,2001,.261,.00,.00,.163,.469,12.0,.324,.629E-01,4.82,-1.18,1.82,7.44,.347E-01,12.181119081779054,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,47,2,16,2001,.00,.00,.00,.168,.527,10.8,.286,.629E-01,5.04,-.957,2.04,9.10,.354E-01,10.991104734576757,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,48,2,17,2001,.00,.00,.00,.174,.545,9.66,.252,.629E-01,1.70,-4.30,-1.30,9.35,.354E-01,9.850674318507892,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,49,2,18,2001,.179E-01,.143E-01,.00,.184,.565,8.60,.222,.629E-01,.877,-5.12,-2.12,9.44,.354E-01,8.792883787661406,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,50,2,19,2001,.717E-02,.00,.143E-01,.131E-01,.376E-01,7.63,.196,.629E-01,4.24,-1.76,1.24,1.33,.358E-01,7.817733142037302,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,51,2,20,2001,.432,.00,.00,.181,.516,6.75,.174,.629E-01,5.27,-.729,2.27,8.77,.365E-01,6.941750358680057,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,52,2,21,2001,2.45,.00,.00,.269E-01,.429E-01,6.09,.160,.629E-01,8.00,2.00,5.00,.924,.382E-01,6.313687230989957,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,53,2,22,2001,2.17,.00,.00,.794E-01,.200,5.54,.149,.629E-01,8.01,2.01,5.01,1.97,.399E-01,5.751736011477762,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,54,2,23,2001,.518,.00,.00,.241,.693,4.94,.133,.629E-01,4.97,-1.03,1.97,3.69,.405E-01,5.123672883787662,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,55,2,24,2001,2.14,2.12,1.77,.324,.927,4.49,.124,.629E-01,2.51,-3.49,-.490,10.5,.405E-01,4.693945480631277,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,56,2,25,2001,4.59,4.57,1.61,.360,.674,4.08,.115,.629E-01,2.36,-3.64,-.642,6.93,.405E-01,4.3303299856527975,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,57,2,26,2001,8.54,6.71,6.14,.599E-01,.107,4.27,.130,.629E-01,3.71,-2.29,.710,1.43,.407E-01,4.561721664275466,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
0,0,0,58,2,27,2001,1.25,1.23,1.40,.626E-01,.119,3.94,.120,.629E-01,2.42,-3.58,-.581,3.51,.407E-01,4.131994261119082,0,0,0,0,0,0,0,7.41,0,0,0.05,0,89.05,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,92.83,0,0.72,3.49,95.79,0,0,4.21,18.479999999999993,24.05999999999998,20.649999999999995,19.34,13.200000000000005,0,0,0,0
